date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:59	4474/4474	---M-Z	200	added ('OK')	application/x-javascript	etag:%22117a-64e5d6ad-9358c458131f41ba;gz%22	https://validthemes.net/site-template/agrul/assets/js/jquery.appear.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/jquery.appear.js	(from https://validthemes.net/site-template/agrul/index.html)
23:02:59	5599/5599	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215df-64e5d6ad-6d1a4c4c2e8e5f06;gz%22	https://validthemes.net/site-template/agrul/assets/js/jquery.easing.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/jquery.easing.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:02:59	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-64e5d6ad-851bdf86c43c12bf;gz%22	https://validthemes.net/site-template/agrul/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/jquery.magnific-popup.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:02:59	175362/175362	---M--	200	added ('OK')	image/png	etag:%222ad02-64e5d6ad-f21e2930ac6f9149;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/11.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/11.png	(from https://validthemes.net/site-template/agrul/index.html)
23:03:00	15253/15253	---M-Z	200	added ('OK')	application/x-javascript	etag:%223b95-64e5d6ad-628973d9c8c4527e;gz%22	https://validthemes.net/site-template/agrul/assets/js/modernizr.custom.13711.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/modernizr.custom.13711.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:00	138767/138767	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221e0f-64e5d6ad-878425ff0e0fc56;gz%22	https://validthemes.net/site-template/agrul/assets/js/swiper-bundle.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/swiper-bundle.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:00	8415/8415	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220df-64e5d6ad-15bc84e8a5287421;gz%22	https://validthemes.net/site-template/agrul/assets/js/wow.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/wow.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:01	462/462	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ce-64e5d6ad-e8bbc29322d564d8;gz%22	https://validthemes.net/site-template/agrul/assets/js/progress-bar.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/progress-bar.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:01	4446/4446	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115e-64e5d6ad-93b3c24c74a61ea4;gz%22	https://validthemes.net/site-template/agrul/assets/js/circle-progress.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/circle-progress.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:01	35313/35313	---M-Z	200	added ('OK')	application/x-javascript	etag:%2289f1-64e5d6ad-b710860d2bca7dc9;gz%22	https://validthemes.net/site-template/agrul/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/isotope.pkgd.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:01	5441/5441	---M-Z	200	added ('OK')	application/x-javascript	etag:%221541-64e5d6ad-94ff7cae0d97f1ea;gz%22	https://validthemes.net/site-template/agrul/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/imagesloaded.pkgd.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:01	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-64e5d6ad-bff3e4025e5905a6;gz%22	https://validthemes.net/site-template/agrul/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/jquery.nice-select.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:02	2621/2621	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3d-64e5d6ad-cc852082e3843b7;gz%22	https://validthemes.net/site-template/agrul/assets/js/count-to.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/count-to.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:02	1142/1142	---M-Z	200	added ('OK')	application/x-javascript	etag:%22476-64e5d6ad-2862b3c8f528f7f4;gz%22	https://validthemes.net/site-template/agrul/assets/js/jquery.scrolla.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/jquery.scrolla.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:02	64021/64021	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fa15-64e5d6ad-b58d31fd8d96e463;gz%22	https://validthemes.net/site-template/agrul/assets/js/YTPlayer.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/YTPlayer.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:03	107961/107961	---M-Z	200	added ('OK')	application/x-javascript	etag:%221a5b9-64e5d6ad-19941e0a5b12d761;gz%22	https://validthemes.net/site-template/agrul/assets/js/TweenMax.min.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/TweenMax.min.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:03	2784/2784	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ae0-64e5d6ad-37b5e26068521096;gz%22	https://validthemes.net/site-template/agrul/assets/js/loopcounter.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/loopcounter.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:03	20738/20738	---M-Z	200	added ('OK')	application/x-javascript	etag:%225102-64e5d6ad-7613dc5c1bc2a8a5;gz%22	https://validthemes.net/site-template/agrul/assets/js/validnavs.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/validnavs.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:03	14867/14867	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a13-64e5d6ad-70346b4785515f98;gz%22	https://validthemes.net/site-template/agrul/assets/js/main.js	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/js/main.js	(from https://validthemes.net/site-template/agrul/index.html)
23:03:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:04	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400d41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:05	78580/78580	---M--	200	added ('OK')	font/woff2	etag:%22132f4-64e5d6ad-96ed11cea198cb97;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.woff2	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:05	92216/92216	---M--	200	added ('OK')	application/font-woff	etag:%2216838-64e5d6ad-624b1f5cff582e45;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.woff	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.6b.delayed	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:06	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-brands-400.svg	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:07	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900d41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.ttf	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.svg	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:08	187340/187340	---M--	200	added ('OK')	font/woff2	etag:%222dbcc-64e5d6ad-ee57a6573c518c12;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.woff2	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:08	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300d41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300.77.delayed	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	189716/189716	---M--	200	added ('OK')	font/woff2	etag:%222e514-64e5d6ad-66459ec1dce03dce;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300.woff2	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300.svg	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	251916/251916	---M--	200	added ('OK')	application/font-woff	etag:%223d80c-64e5d6ad-f2568ade17b7f267;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-light-300.woff	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	265416/265416	---M--	200	added ('OK')	application/font-woff	etag:%2240cc8-64e5d6ad-3333ef1fcbfbc567;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-duotone-900.woff	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:10	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400d41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.ttf	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:11	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.svg	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:12	173528/173528	---M--	200	added ('OK')	font/woff2	etag:%222a5d8-64e5d6ad-860042f6c529e25c;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.woff2	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:12	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:12	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900d41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.ttf	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:13	141036/141036	---M--	200	added ('OK')	font/woff2	etag:%22226ec-64e5d6ad-76ba183d8db5a011;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.woff2	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.svg	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/themify9f24.eot	(from https://validthemes.net/site-template/agrul/assets/css/themify-icons.css)
23:03:13	230372/230372	---M--	200	added ('OK')	application/font-woff	etag:%22383e4-64e5d6ad-b632b5761e76ad5e;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-regular-400.woff	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/themify.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/themifyd41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/themify-icons.css)
23:03:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/themify9f24.woff	(from https://validthemes.net/site-template/agrul/assets/css/themify-icons.css)
23:03:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/themify9f24.ttf	(from https://validthemes.net/site-template/agrul/assets/css/themify-icons.css)
23:03:14	188292/188292	---M--	200	added ('OK')	application/font-woff	etag:%222df84-64e5d6ad-ec1f0711ac9034a2;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/fa-solid-900.woff	(from https://validthemes.net/site-template/agrul/assets/css/font-awesome.min.css)
23:03:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/themify9f24.svg	(from https://validthemes.net/site-template/agrul/assets/css/themify-icons.css)
23:03:15	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-64e5d6ad-c9d87a7a67b944db;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.eot	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:15	59572/59572	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-64e5d6ad-c9d87a7a67b944db;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/ElegantIconsd41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.ttf	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:15	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-64e5d6ad-9550f072fe4234c4;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.woff	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:16	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/css/ElegantIcons.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/css/ElegantIcons.svg	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:16	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	etag:%2243b31-64e5d6ad-4e440f19236506f2;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/ElegantIcons.svg	(from https://validthemes.net/site-template/agrul/assets/css/elegant-icons.css)
23:03:16	137576/137576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221968-64e5d6ad-bce43e627613fb36;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/flaticon.eot	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/flaticon.eot	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:17	137576/137576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221968-64e5d6ad-bce43e627613fb36;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/flaticon.eot?	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/flaticond41d.eot	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:17	80452/80452	---M--	200	added ('OK')	application/font-woff	etag:%2213a44-64e5d6ad-b42cebe00f8a6e27;;;%22	https://validthemes.net/site-template/agrul/assets/fonts/flaticon.woff	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/flaticon.woff	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:17	137408/137408	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22218c0-64e5d6ad-4235eda9a9d66eb3;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/flaticon.ttf	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/flaticon.ttf	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b94017-82f3b5dc6195bc8a;gz%22	https://validthemes.net/site-template/agrul/assets/css/flaticon.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/css/flaticon.95.delayed	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:18	567/567	---M--	200	added ('OK')	image/png	etag:%22237-64e5d6ad-f3834566d61fb7cb;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/1.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/1.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:19	6746/6746	---M--	200	added ('OK')	image/png	etag:%221a5a-64e5d6ad-fcc47b5468648cd1;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/6.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/6.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:19	16957/16957	---M--	200	added ('OK')	image/png	etag:%22423d-64e5d6ad-abd94253769a0120;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/8.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/8.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:19	6941/6941	---M--	200	added ('OK')	image/png	etag:%221b1d-64e5d6ad-1fddfa8a6abf0fd2;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/15.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/15.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:19	19752/19752	---M--	200	added ('OK')	image/png	etag:%224d28-64e5d6ad-19a7cc55394dd25e;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/37.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/37.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:20	1496/1496	---M--	200	added ('OK')	image/png	etag:%225d8-64e5d6ad-295d5a3e3dbe4047;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/quote-2.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/quote-2.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:20	1906/1906	---M--	200	added ('OK')	image/png	etag:%22772-64e5d6ad-6a7fc4eb2adbb718;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/leaf-2.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/leaf-2.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:20	38553/38553	---M--	200	added ('OK')	image/png	etag:%229699-64e5d6ad-89eeb7181cc5e002;;;%22	https://validthemes.net/site-template/agrul/assets/img/shape/39.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/shape/39.png	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:20	7052/7052	---M--	200	added ('OK')	image/gif	etag:%221b8c-64e5d6ad-52cd2680d25d272a;;;%22	https://validthemes.net/site-template/agrul/assets/img/preloader.gif	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/preloader.gif	(from https://validthemes.net/site-template/agrul/assets/css/style.css)
23:03:21	1711876/1711876	---MCZ	200	added ('OK')	image/svg+xml	etag:%221a1f04-64e5d6ad-99a553c2c83687dc;gz%22	https://validthemes.net/site-template/agrul/assets/fonts/flaticon.svg	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/fonts/flaticon.svg	(from https://validthemes.net/site-template/agrul/assets/css/flaticon-set.css)
23:03:22	190229/190229	---M--	200	added ('OK')	image/png	etag:%222e715-64e5d6ad-a86398478324e8e6;;;%22	https://validthemes.net/site-template/agrul/assets/img/products/2.png	C:/My%20Web%20Sites/kurFruit/validthemes.net/site-template/agrul/assets/img/products/2.png	(from https://validthemes.net/site-template/agrul/index-3.html)
